RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Depth_gam,DateofCalculation_Dataproduct
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,601_23,23,2012,10,4,825,NA,15,D,55.3966,7.3568,55.4136,7.363,39F7,21,V,601_23,1,1,R,-9,NA,4,1928,110,28,NA,-9,NA,NA,NA,NA,-9,NA,12,4,-9,NA,-9,NA,-9,248,7,45,1.5,15.4,15.4,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.3599,55.4051,6,NA,NA,0.011568,21,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_31,31,2012,10,5,756,NA,15,D,53.4948,5.3353,53.492,5.3145,35F5,15,V,607_31,1,1,R,-9,NA,4,1391,55,28,NA,-9,NA,NA,NA,NA,-9,NA,253,4,-9,NA,-9,NA,-9,225,9,248,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,5.3249,53.4934,6,NA,NA,0.008346,15,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_30,30,2012,10,5,629,NA,15,D,53.5306,5.6555,53.5285,5.6266,36F5,15,V,607_30,1,1,R,-9,NA,4,1900,55,28,NA,-9,NA,NA,NA,NA,-9,NA,266,4,-9,NA,-9,NA,-9,180,2,248,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,5.64105,53.52955,6,NA,NA,0.0114,15,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_21,21,2012,10,3,1627,NA,15,D,53.6061,5.9651,53.606,5.9345,36F5,18,V,607_21,1,1,R,-9,NA,4,1980,180,28,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,225,16,45,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,5.9498,53.60605,6,NA,NA,0.01188,18,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_20,20,2012,10,3,1521,NA,15,D,53.6283,6.1213,53.6265,6.0951,36F6,18,V,607_20,1,1,R,-9,NA,4,1745,80,28,NA,-9,NA,NA,NA,NA,-9,NA,263,4,-9,NA,-9,NA,-9,225,16,45,1.5,15.3,15.3,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.1082,53.6274,6,NA,NA,0.01047,18,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,606_43,43,2012,10,6,1510,NA,15,D,53.6835,3.7001,53.698,3.6986,36F3,34,V,606_43,1,1,R,-9,NA,4,1619,135,28,NA,-9,NA,NA,NA,NA,-9,NA,3,4,-9,NA,-9,NA,-9,315,7,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.69935,53.69075,6,NA,NA,0.009714,34,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,608_19,19,2012,10,3,1243,NA,15,D,53.7501,6.7006,53.7513,6.6731,36F6,17,V,608_19,1,1,R,-9,NA,4,1786,80,28,NA,-9,NA,NA,NA,NA,-9,NA,278,4,-9,NA,-9,NA,-9,225,16,45,1.5,14.9,14.8,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.68685,53.7507,6,NA,NA,0.010716,17,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,606_44,44,2012,10,6,1613,NA,16,D,53.772,3.6433,53.7886,3.6316,36F3,31,V,606_44,1,1,R,-9,NA,4,2001,135,28,NA,-9,NA,NA,NA,NA,-9,NA,341,4,-9,NA,-9,NA,-9,315,7,270,1.5,14.3,14.3,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.63745,53.7803,6,NA,NA,0.012006,31,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,608_18,18,2012,10,3,1103,NA,15,D,53.7935,6.9721,53.7876,6.9478,36F6,19,V,608_18,1,1,R,-9,NA,4,1729,80,28,NA,-9,NA,NA,NA,NA,-9,NA,255,4,-9,NA,-9,NA,-9,225,16,45,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.95995,53.79055,6,NA,NA,0.010374,19,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,608_17,17,2012,10,3,913,NA,15,D,53.8121,7.146,53.8125,7.1185,36F7,18,V,608_17,1,1,R,-9,NA,4,1818,65,28,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,225,16,45,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.13225,53.8123,6,NA,NA,0.010908,18,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,608_16,16,2012,10,3,722,NA,14,D,53.8285,7.4411,53.831,7.4148,36F7,14,V,608_16,1,1,R,-9,NA,4,1721,60,28,NA,-9,NA,NA,NA,NA,-9,NA,278,4,-9,NA,-9,NA,-9,225,16,45,1,14.8,14.8,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.42795,53.82975,6,NA,NA,0.010326,14,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,608_15,15,2012,10,3,618,NA,15,D,53.8673,7.554,53.8656,7.5266,36F7,17,V,608_15,1,1,R,-9,NA,4,1804,80,28,NA,-9,NA,NA,NA,NA,-9,NA,264,4,-9,NA,-9,NA,-9,225,16,45,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.5403,53.86645,6,NA,NA,0.010824,17,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,605_06,6,2012,10,2,557,NA,10,D,53.8888,6.45,53.8843,6.465,36F6,21,V,605_06,1,1,R,-9,NA,4,1109,100,28,NA,-9,NA,NA,NA,NA,-9,NA,117,4,-9,NA,-9,NA,-9,180,7,180,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.4575,53.88655,6,NA,NA,0.006654,21,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,605_07,7,2012,10,2,714,NA,14,D,53.9178,6.6306,53.9136,6.6566,36F6,22,V,605_07,1,1,R,-9,NA,4,1766,NA,28,NA,-9,NA,NA,NA,NA,-9,NA,110,4,-9,NA,-9,NA,-9,180,7,180,1,15.3,15.4,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.6436,53.9157,6,NA,NA,0.010596,22,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,605_08,8,2012,10,2,816,NA,14,D,53.9368,6.8565,53.943,6.8836,36F6,23,V,605_08,1,1,R,-9,NA,4,1917,100,28,NA,-9,NA,NA,NA,NA,-9,NA,68,4,-9,NA,-9,NA,-9,180,7,180,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.87005,53.9399,6,NA,NA,0.011502,23,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,605_09,9,2012,10,2,924,NA,15,D,53.9741,7.0695,53.9765,7.0991,36F7,24,V,605_09,1,1,R,-9,NA,4,1965,120,28,NA,-9,NA,NA,NA,NA,-9,NA,80,4,-9,NA,-9,NA,-9,180,7,180,1,15.2,15.2,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.0843,53.9753,6,NA,NA,0.01179,24,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,602_13,13,2012,10,2,1443,NA,15,D,54.1383,7.766,54.1283,7.7878,37F7,36,V,602_13,1,1,R,-9,NA,4,1813,140,28,NA,-9,NA,NA,NA,NA,-9,NA,126,4,-9,NA,-9,NA,-9,225,7,203,1,15.9,15.8,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.7769,54.1333,6,NA,NA,0.010878,36,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,602_14,14,2012,10,2,1639,NA,15,D,54.1748,7.7353,54.1673,7.7606,37F7,36,V,602_14,1,1,R,-9,NA,4,1857,140,28,NA,-9,NA,NA,NA,NA,-9,NA,117,4,-9,NA,-9,NA,-9,225,7,45,1,15.9,15.9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.74795,54.17105,6,NA,NA,0.011142,36,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,602_12,12,2012,10,2,1339,NA,15,D,54.202,7.6286,54.1885,7.6425,37F7,35,V,602_12,1,1,R,-9,NA,4,1749,140,28,NA,-9,NA,NA,NA,NA,-9,NA,152,4,-9,NA,-9,NA,-9,225,7,203,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.63555,54.19525,6,NA,NA,0.010494,35,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,602_11,11,2012,10,2,1235,NA,15,D,54.2235,7.4911,54.2093,7.5056,37F7,35,V,602_11,1,1,R,-9,NA,4,1816,130,28,NA,-9,NA,NA,NA,NA,-9,NA,149,4,-9,NA,-9,NA,-9,203,7,203,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.49835,54.2164,6,NA,NA,0.010896,35,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,602_10,10,2012,10,2,1139,NA,15,D,54.2471,7.3133,54.2406,7.3386,37F7,36,V,602_10,1,1,R,-9,NA,4,1797,150,28,NA,-9,NA,NA,NA,NA,-9,NA,117,4,-9,NA,-9,NA,-9,203,7,203,1,15.6,15.6,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.32595,54.24385,6,NA,NA,0.010782,36,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_05,5,2012,10,1,1634,NA,15,D,52.5056,3.5166,52.5166,3.4956,34F3,28,V,630_05,1,1,R,-9,NA,4,1932,130,28,NA,-9,NA,NA,NA,NA,-9,NA,321,4,-9,NA,-9,NA,-9,180,12,0,2,16.1,16.1,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.5061,52.5111,6,NA,NA,0.011592,28,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_49,49,2012,10,7,1107,NA,15,D,52.5233,4.4863,52.5253,4.5136,34F4,12,V,630_49,1,1,R,-9,NA,4,1880,70,28,NA,-9,NA,NA,NA,NA,-9,NA,98,4,-9,NA,-9,NA,-9,293,4,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.49995,52.5243,6,NA,NA,0.01128,12,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_46,46,2012,10,7,733,NA,15,D,52.5303,3.9971,52.5245,4.0248,34F3,22,V,630_46,1,1,R,-9,NA,4,1970,100,28,NA,-9,NA,NA,NA,NA,-9,NA,113,4,-9,NA,-9,NA,-9,293,7,270,1.5,15.4,15.4,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.01095,52.5274,6,NA,NA,0.01182,22,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_48,48,2012,10,7,913,NA,15,D,52.553,4.279,52.5523,4.3066,34F4,15,V,630_48,1,1,R,-9,NA,4,1882,75,28,NA,-9,NA,NA,NA,NA,-9,NA,96,4,-9,NA,-9,NA,-9,293,7,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.2928,52.55265,6,NA,NA,0.011292,15,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_47,47,2012,10,7,840,NA,15,D,52.5651,4.2018,52.5573,4.2285,34F4,16,V,630_47,1,1,R,-9,NA,4,2004,80,28,NA,-9,NA,NA,NA,NA,-9,NA,95,4,-9,NA,-9,NA,-9,293,7,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.21515,52.5612,6,NA,NA,0.012024,16,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,660_36,36,2012,10,6,612,NA,15,D,52.7621,4.4931,52.779,4.4855,34F4,20,V,660_36,1,1,R,-9,NA,4,1917,80,28,NA,-9,NA,NA,NA,NA,-9,NA,343,4,-9,NA,-9,NA,-9,293,7,270,2.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.4893,52.77055,6,NA,NA,0.011502,20,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,660_37,37,2012,10,6,659,NA,15,D,52.815,4.4033,52.8326,4.3965,34F4,18,V,660_37,1,1,R,-9,NA,4,2006,80,28,NA,-9,NA,NA,NA,NA,-9,NA,355,4,-9,NA,-9,NA,-9,293,7,270,2.5,15.2,15.4,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.3999,52.8238,6,NA,NA,0.012036,18,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,660_38,38,2012,10,6,747,NA,14,D,52.9146,4.3661,52.9318,4.363,34F4,23,V,660_38,1,1,R,-9,NA,4,1915,90,28,NA,-9,NA,NA,NA,NA,-9,NA,353,4,-9,NA,-9,NA,-9,293,7,270,2.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.36455,52.9232,6,NA,NA,0.01149,23,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,660_39,39,2012,10,6,903,NA,15,D,52.9666,4.1395,52.9826,4.143,34F4,21,V,660_39,1,1,R,-9,NA,4,1794,80,28,NA,-9,NA,NA,NA,NA,-9,NA,11,4,-9,NA,-9,NA,-9,293,7,270,2.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.14125,52.9746,6,NA,NA,0.010764,21,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,660_40,40,2012,10,6,1018,NA,15,D,53.0828,4.016,53.0955,4.0133,35F4,24,V,660_40,1,1,R,-9,NA,4,1398,95,28,NA,-9,NA,NA,NA,NA,-9,NA,348,4,-9,NA,-9,NA,-9,293,9,270,2.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.01465,53.08915,6,NA,NA,0.008388,24,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_35,35,2012,10,5,1228,NA,15,D,53.1546,4.7331,53.1388,4.7291,35F4,13,V,607_35,1,1,R,-9,NA,4,1771,40,28,NA,-9,NA,NA,NA,NA,-9,NA,186,4,-9,NA,-9,NA,-9,270,16,270,2.5,14.9,14.9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.7311,53.1467,6,NA,NA,0.010626,13,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_34,34,2012,10,5,1116,NA,15,D,53.282,4.8381,53.2698,4.8231,35F4,12,V,607_34,1,1,R,-9,NA,4,1720,50,28,NA,-9,NA,NA,NA,NA,-9,NA,219,4,-9,NA,-9,NA,-9,359,7,248,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.8306,53.2759,6,NA,NA,0.01032,12,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_33,33,2012,10,5,1011,NA,15,D,53.3795,4.9815,53.3758,4.9566,35F4,18,V,607_33,1,1,R,-9,NA,4,1725,65,28,NA,-9,NA,NA,NA,NA,-9,NA,257,4,-9,NA,-9,NA,-9,359,7,248,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.96905,53.37765,6,NA,NA,0.01035,18,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,606_41,41,2012,10,6,1245,NA,15,D,53.3873,3.828,53.4018,3.8185,35F3,23,V,606_41,1,1,R,-9,NA,4,1738,90,28,NA,-9,NA,NA,NA,NA,-9,NA,338,4,-9,NA,-9,NA,-9,315,4,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.82325,53.39455,6,NA,NA,0.010428,23,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,607_32,32,2012,10,5,919,NA,15,D,53.4446,5.0868,53.435,5.0728,35F5,22,V,607_32,1,1,R,-9,NA,4,1419,85,28,NA,-9,NA,NA,NA,NA,-9,NA,221,4,-9,NA,-9,NA,-9,359,7,248,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,5.0798,53.4398,6,NA,NA,0.008514,22,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,606_42,42,2012,10,6,1338,NA,15,D,53.4875,3.8118,53.5048,3.8086,35F3,27,V,606_42,1,1,R,-9,NA,4,1952,100,28,NA,-9,NA,NA,NA,NA,-9,NA,354,4,-9,NA,-9,NA,-9,315,4,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.8102,53.49615,6,NA,NA,0.011712,27,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,640_02,2,2012,10,1,1206,NA,15,D,52.1883,4.1691,52.1953,4.1455,33F4,17,V,640_02,1,1,R,-9,NA,4,1789,80,28,NA,-9,NA,NA,NA,NA,-9,NA,299,4,-9,NA,-9,NA,-9,225,4,225,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.1573,52.1918,6,NA,NA,0.010734,17,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,640_03,3,2012,10,1,1300,NA,15,D,52.1885,4.0715,52.1813,4.0933,33F4,17.0433150373607,V,640_03,1,1,R,-9,NA,4,1693,NA,28,NA,-9,NA,NA,NA,NA,-9,NA,298,4,-9,NA,-9,NA,-9,225,7,225,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.0824,52.1849,6,NA,NA,0.010158,17.0433150373607,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,640_01,1,2012,10,1,1108,NA,15,D,52.2245,4.2925,52.2118,4.2773,33F4,13,V,640_01,1,1,R,-9,NA,4,1753,48,28,NA,-9,NA,NA,NA,NA,-9,NA,216,4,-9,NA,-9,NA,-9,225,4,225,1,15.7,15.7,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.2849,52.21815,6,NA,NA,0.010518,13,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,640_04,4,2012,10,1,1417,NA,15,D,52.2903,3.9591,52.299,3.9365,33F3,21,V,640_04,1,1,R,-9,NA,4,1851,110,28,NA,-9,NA,NA,NA,NA,-9,NA,300,4,-9,NA,-9,NA,-9,225,12,45,1,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.9478,52.29465,6,NA,NA,0.011106,21,20210618
HH,SNS,4,NL,64T2,BT6,NA,NA,NA,630_45,45,2012,10,7,628,NA,15,D,52.4805,3.9021,52.4848,3.8738,33F3,19.9412030865363,V,630_45,1,1,R,-9,NA,4,2014,140,28,NA,-9,NA,NA,NA,NA,-9,NA,120,4,-9,NA,-9,NA,-9,293,7,270,1.5,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.88795,52.48265,6,NA,NA,0.012084,19.9412030865363,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,603_40,40,2013,9,22,753,NA,15,D,54.6585,8.0216,54.6421,8.0265,38F8,12,V,603_40,1,1,R,-9,NA,4,1814,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,250,4,-9,NA,-9,NA,-9,250,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,8.02405,54.6503,6,NA,NA,0.010884,12,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,603_41,41,2013,9,22,1016,NA,15,D,54.379,8.1185,54.3728,8.1453,37F8,19,V,603_41,1,1,R,-9,NA,4,1852,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,110,4,-9,NA,-9,NA,-9,250,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,8.1319,54.3759,6,NA,NA,0.011112,19,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,602_30,30,2013,9,20,1604,NA,15,D,54.2921,7.1473,54.3036,7.125,37F7,38,V,602_30,1,1,R,-9,NA,4,1852,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,308,4,-9,NA,-9,NA,-9,315,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.13615,54.29785,6,NA,NA,0.011112,38,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,602_29,29,2013,9,20,1458,NA,15,D,54.2653,7.3241,54.2558,7.3485,37F7,21.6589042832758,V,602_29,1,1,R,-9,NA,4,1833,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,292,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.3363,54.26055,6,NA,NA,0.010998,21.6589042832758,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,602_28,28,2013,9,20,1330,NA,15,D,54.203,7.6331,54.2101,7.5888,37F7,38,V,602_28,1,1,R,-9,NA,4,1833,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,292,4,-9,NA,-9,NA,-9,315,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.61095,54.20655,6,NA,NA,0.010998,38,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,602_27,27,2013,9,20,1200,NA,15,D,54.1305,7.7796,54.1421,7.7598,37F7,41,V,602_27,1,1,R,-9,NA,4,1703,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,313,4,-9,NA,-9,NA,-9,330,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.7697,54.1363,6,NA,NA,0.010218,41,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,608_26,26,2013,9,20,848,NA,15,D,53.8668,7.5395,53.8731,7.5663,36F7,22,V,608_26,1,1,R,-9,NA,4,1759,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,71,4,-9,NA,-9,NA,-9,320,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.5529,53.86995,6,NA,NA,0.010554,22,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,606_20,20,2013,9,19,558,NA,15,D,53.8135,3.6293,53.8211,3.6068,36F3,37,V,606_20,1,1,R,-9,NA,4,1722,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,297,4,-9,NA,-9,NA,-9,290,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.61805,53.8173,6,NA,NA,0.010332,37,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,608_25,25,2013,9,20,640,NA,15,D,53.8068,7.1258,53.8048,7.0986,36F7,17.3621882122533,V,608_25,1,1,R,-9,NA,4,1685,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,81,4,-9,NA,-9,NA,-9,300,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,7.1122,53.8058,6,NA,NA,0.01011,17.3621882122533,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,608_24,24,2013,9,20,522,NA,15,D,53.7875,6.8875,53.7916,6.9141,36F6,19,V,608_24,1,1,R,-9,NA,4,1796,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,72,4,-9,NA,-9,NA,-9,300,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,6.9008,53.78955,6,NA,NA,0.010776,19,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,606_21,21,2013,9,19,735,NA,15,D,53.7033,3.705,53.6848,3.7118,36F3,37,V,606_21,1,1,R,-9,NA,4,1759,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,164,4,-9,NA,-9,NA,-9,220,12,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.7084,53.69405,6,NA,NA,0.010554,37,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,606_22,22,2013,9,19,1000,NA,15,D,53.4965,3.8231,NA,NA,35F3,25.6232086266254,V,606_22,1,1,R,-9,NA,4,1648,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,141,4,-9,NA,-9,NA,-9,210,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.8231,53.4965,6,NA,NA,0.009888,25.6232086266254,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,606_23,23,2013,9,19,1124,NA,15,D,53.4151,3.8053,53.4025,3.8221,35F3,27,V,606_23,1,1,R,-9,NA,4,1685,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,143,4,-9,NA,-9,NA,-9,200,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,3.8137,53.4088,6,NA,NA,0.01011,27,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,607_42,42,2013,9,23,541,NA,15,D,53.1506,4.7386,53.1371,4.7266,35F4,12,V,607_42,1,1,R,-9,NA,4,1685,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,207,4,-9,NA,-9,NA,-9,250,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.7326,53.14385,6,NA,NA,0.01011,12,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,660_43,43,2013,9,23,933,NA,15,D,53.1291,4.0145,53.1106,4.0063,35F4,28,V,660_43,1,1,R,-9,NA,4,1852,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,194,4,-9,NA,-9,NA,-9,230,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.0104,53.11985,6,NA,NA,0.011112,28,20210618
HH,SNS,3,NL,64JA,BT6,NA,NA,NA,660_44,44,2013,9,23,1050,NA,15,D,52.9901,4.1368,52.9723,4.1403,34F4,25,V,660_44,1,1,R,-9,NA,4,1833,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,173,4,-9,NA,-9,NA,-9,230,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,20201215,4.13855,52.9812,6,NA,NA,0.010998,25,20210618
