RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Depth_gam,DateofCalculation_Dataproduct
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,87,33,2014,9,4,1203,"D2",15,D,53.7673,8.271,53.776,8.2572,36F8,9,V,NA,1,1,R,-9,"BN",0,1309,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,320,2.8,-9,NA,-9,NA,-9,90,5,NA,-9,17.8,-9,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.2641,53.77165,3,NA,NA,0.003927,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,88,34,2014,9,4,1225,"D3",15,D,53.7832,8.2637,53.7942,8.2507,36F8,11,V,NA,1,1,R,-9,"BN",0,1520,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,315,3.2,-9,NA,-9,NA,-9,90,3,NA,-9,17.6,-9,-9,-9,NA,NA,20,1,NA,240,NA,NA,NA,NA,20210303,8.2572,53.7887,3,NA,NA,0.00456,11,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,89,35,2014,9,4,1406,"D3",15,D,53.851,8.1592,53.8475,8.1695,36F8,11,V,NA,1,1,R,-9,"BN",0,820,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,120,1.8,-9,NA,-9,NA,-9,90,7,NA,-9,17.8,-9,-9,-9,NA,NA,20,1,NA,180,NA,NA,NA,NA,20210303,8.16435,53.84925,3,NA,NA,0.00246,11,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,90,36,2014,9,4,1432,"D2",15,D,53.8585,8.1787,53.8532,8.1917,36F8,7,V,NA,1,1,R,-9,"BN",0,1044,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,120,2.1,-9,NA,-9,NA,-9,90,4,NA,-9,17.8,-9,-9,-9,NA,NA,20,1,NA,120,NA,NA,NA,NA,20210303,8.1852,53.85585,3,NA,NA,0.003132,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,91,37,2014,9,4,1505,"D3",15,D,53.8285,8.2235,53.8228,8.2367,36F8,13,V,NA,1,1,R,-9,"BN",0,1087,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,130,2.5,-9,NA,-9,NA,-9,90,6,NA,-9,17.8,-9,-9,-9,NA,NA,20,1,NA,120,NA,NA,NA,NA,20210303,8.2301,53.82565,3,NA,NA,0.003261,13,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,92,38,2014,9,4,1539,"D2",15,D,53.841,8.2823,53.8388,8.2997,36F8,6,V,NA,1,1,R,-9,"BN",0,1108,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,100,2.5,-9,NA,-9,NA,-9,90,6,NA,-9,18,-9,-9,-9,NA,NA,20,1,NA,60,NA,NA,NA,NA,20210303,8.291,53.8399,3,NA,NA,0.003324,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,93,39,2014,9,4,1610,"D2",15,D,53.8198,8.3417,53.8125,8.3572,36F8,7,V,NA,1,1,R,-9,"BN",0,1369,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,125,2.6,-9,NA,-9,NA,-9,90,7,NA,-9,17.9,-9,-9,-9,NA,NA,20,1,NA,60,NA,NA,NA,NA,20210303,8.34945,53.81615,3,NA,NA,0.004107,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,94,1,2014,9,9,557,"D2",14,D,54.1288,8.6905,54.124,8.6744,37F8,8,V,NA,1,1,R,-9,"BN",0,1200,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,242,2.7,-9,NA,-9,NA,-9,290,12,NA,-9,17.7,17.9,-9,-9,NA,NA,20,1,NA,360,NA,NA,NA,NA,20210303,8.68245,54.1264,3,NA,NA,0.0036,8,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,95,2,2014,9,9,618,"D2",14,D,54.1154,8.6666,54.107,8.6561,37F8,9,V,NA,1,1,R,-9,"BN",0,1170,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,216,2.7,-9,NA,-9,NA,-9,270,10,NA,-9,17.2,17.4,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.66135,54.1112,3,NA,NA,0.00351,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,96,3,2014,9,9,640,"D2",16,D,54.0993,8.6522,54.107,8.6734,37F8,7,V,NA,1,1,R,-9,"BN",0,1668,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,56,3.3,-9,NA,-9,NA,-9,290,13,NA,-9,16.7,17.6,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.6628,54.10315,3,NA,NA,0.005004,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,97,4,2014,9,9,701,"D2",14,D,54.1116,8.6752,54.1184,8.6958,37F8,6,V,NA,1,1,R,-9,"BN",0,1555,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,61,3.6,-9,NA,-9,NA,-9,290,12,NA,-9,16,17.3,-9,-9,NA,NA,20,0,NA,300,NA,NA,NA,NA,20210303,8.6855,54.115,3,NA,NA,0.004665,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,98,5,2014,9,9,735,"D2",14,D,54.1245,8.7204,54.1233,8.7503,37F8,9,V,NA,1,1,R,-9,"BN",0,2013,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,97,4.6,-9,NA,-9,NA,-9,290,10,NA,-9,16.8,17.2,-9,-9,NA,NA,20,0,NA,240,NA,NA,NA,NA,20210303,8.73535,54.1239,3,NA,NA,0.006039,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,99,6,2014,9,9,757,"D1",14,D,54.1198,8.7597,54.1178,8.7859,37F8,4,V,NA,1,1,R,-9,"BN",0,1773,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,93,4.1,-9,NA,-9,NA,-9,290,10,NA,-9,17,17.5,-9,-9,NA,NA,20,0,NA,240,NA,NA,NA,NA,20210303,8.7728,54.1188,3,NA,NA,0.005319,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,100,7,2014,9,9,924,"D3",14,D,54.1265,8.7608,54.1241,8.7951,37F8,12,V,NA,1,1,R,-9,"BN",0,2265,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,97,5.2,-9,NA,-9,NA,-9,290,13,NA,-9,17.2,17.9,-9,-9,NA,NA,20,0,NA,120,NA,NA,NA,NA,20210303,8.77795,54.1253,3,NA,NA,0.006795,12,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,101,8,2014,9,9,943,"D1",14,D,54.1213,8.8067,54.117,8.8306,37F8,5,V,NA,1,1,R,-9,"BN",0,1670,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,107,3.8,-9,NA,-9,NA,-9,270,8,NA,-9,17.7,17.9,-9,-9,NA,NA,20,0,NA,120,NA,NA,NA,NA,20210303,8.81865,54.11915,3,NA,NA,0.00501,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,102,9,2014,9,9,1028,"D1",14,D,54.1172,8.8334,54.1106,8.8527,37F8,5,V,NA,1,1,R,-9,"BN",0,1526,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,126,3.5,-9,NA,-9,NA,-9,270,10,NA,-9,17.5,17.9,-9,-9,NA,NA,20,0,NA,60,NA,NA,NA,NA,20210303,8.84305,54.1139,3,NA,NA,0.004578,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,103,10,2014,9,9,1045,"D2",14,D,54.1078,8.8551,54.0963,8.8563,37F8,7,V,NA,1,1,R,-9,"BN",0,1289,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,178,2.9,-9,NA,-9,NA,-9,270,10,NA,-9,16.7,17.6,-9,-9,NA,NA,20,0,NA,60,NA,NA,NA,NA,20210303,8.8557,54.10205,3,NA,NA,0.003867,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,104,11,2014,9,9,1108,"D2",14,D,54.0998,8.8577,54.0887,8.8606,37F8,7,V,NA,1,1,R,-9,"BN",0,1268,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,170,2.9,-9,NA,-9,NA,-9,270,10,NA,-9,17.3,17.6,-9,-9,NA,NA,20,0,NA,720,NA,NA,NA,NA,20210303,8.85915,54.09425,3,NA,NA,0.003804,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,105,12,2014,9,9,1129,"D2",14,D,54.0904,8.8636,54.0808,8.8726,37F8,6,V,NA,1,1,R,-9,"BN",0,1273,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,150,2.9,-9,NA,-9,NA,-9,270,10,NA,-9,17.4,17.6,-9,-9,NA,NA,20,0,NA,720,NA,NA,NA,NA,20210303,8.8681,54.0856,3,NA,NA,0.003819,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,106,13,2014,9,9,1151,"D1",14,D,54.0821,8.8856,54.0901,8.889,37F8,3,V,NA,1,1,R,-9,"BN",0,1005,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,47,2.3,-9,NA,-9,NA,-9,270,12,NA,-9,17.3,17.7,-9,-9,NA,NA,20,0,NA,720,NA,NA,NA,NA,20210303,8.8873,54.0861,3,NA,NA,0.003015,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,107,14,2014,9,9,1208,"D2",15,D,54.0927,8.8904,54.1013,8.8845,37F8,6,V,NA,1,1,R,-9,"BN",0,1049,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,337,2.2,-9,NA,-9,NA,-9,270,12,NA,-9,17.4,17.9,-9,-9,NA,NA,20,0,NA,660,NA,NA,NA,NA,20210303,8.88745,54.097,3,NA,NA,0.003147,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,108,15,2014,9,10,608,"D2",14,D,54.0992,8.6374,54.0977,8.6223,37F8,10,V,NA,1,1,R,-9,"BN",0,1033,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,262,2.3,-9,NA,-9,NA,-9,290,13,NA,-9,16.5,17,-9,-9,NA,NA,20,1,NA,360,NA,NA,NA,NA,20210303,8.62985,54.09845,3,NA,NA,0.003099,10,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,109,16,2014,9,10,629,"D3",14,D,54.0977,8.6113,54.0979,8.5952,37F8,15,V,NA,1,1,R,-9,"BN",0,1077,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,268,2.4,-9,NA,-9,NA,-9,290,10,NA,-9,16.7,17,-9,-9,NA,NA,20,0,NA,360,NA,NA,NA,NA,20210303,8.60325,54.0978,3,NA,NA,0.003231,15,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,110,17,2014,9,10,648,"D1",14,D,54.0945,8.5855,54.0934,8.5698,37F8,5,V,NA,1,1,R,-9,"BN",0,1041,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,263,2.4,-9,NA,-9,NA,-9,290,9,NA,-9,16,17.4,-9,-9,NA,NA,20,0,NA,360,NA,NA,NA,NA,20210303,8.57765,54.09395,3,NA,NA,0.003123,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,111,18,2014,9,10,711,"D2",14,D,54.0935,8.5553,54.0941,8.5403,37F8,9,V,NA,1,1,R,-9,"BN",0,998,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,275,2.3,-9,NA,-9,NA,-9,290,8,NA,-9,15.8,17.3,-9,-9,NA,NA,20,0,NA,300,NA,NA,NA,NA,20210303,8.5478,54.0938,3,NA,NA,0.002994,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,112,19,2014,9,10,740,"D2",14,D,54.1061,8.5354,54.1071,8.5555,37F8,10,V,NA,1,1,R,-9,"BN",0,1323,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,85,3,-9,NA,-9,NA,-9,290,9,NA,-9,17.6,17.3,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.54545,54.1066,3,NA,NA,0.003969,10,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,113,20,2014,9,10,846,"D2",14,D,54.1078,8.6165,54.1127,8.6367,37F8,10,V,NA,1,1,R,-9,"BN",0,1441,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,66,3.3,-9,NA,-9,NA,-9,290,10,NA,-9,17,17.4,-9,-9,NA,NA,20,0,NA,240,NA,NA,NA,NA,20210303,8.6266,54.11025,3,NA,NA,0.004323,10,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,114,21,2014,9,10,914,"D1",13,D,54.0943,8.6466,54.0831,8.6436,37F8,3,V,NA,1,1,R,-9,"BN",0,1295,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,192,3.2,-9,NA,-9,NA,-9,290,7,NA,-9,17,17.3,-9,-9,NA,NA,20,0,NA,180,NA,NA,NA,NA,20210303,8.6451,54.0887,3,NA,NA,0.003885,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,115,22,2014,9,10,932,"D1",14,D,54.0796,8.6402,54.0726,8.63,37F8,3,V,NA,1,1,R,-9,"BN",0,1071,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,217,2.4,-9,NA,-9,NA,-9,330,8,NA,-9,16.6,16.9,-9,-9,NA,NA,20,0,NA,180,NA,NA,NA,NA,20210303,8.6351,54.0761,3,NA,NA,0.003213,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,116,23,2014,9,10,954,"D2",14,D,54.0678,8.6202,54.0591,8.6135,37F8,6,V,NA,1,1,R,-9,"BN",0,1079,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,204,2.5,-9,NA,-9,NA,-9,330,10,NA,-9,16.8,17.3,-9,-9,NA,NA,20,0,NA,120,NA,NA,NA,NA,20210303,8.61685,54.06345,3,NA,NA,0.003237,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,117,24,2014,9,10,1016,"D2",14,D,54.0667,8.6143,54.0744,8.6211,37F8,7,V,NA,1,1,R,-9,"BN",0,997,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,25,2.3,-9,NA,-9,NA,-9,330,11,NA,-9,16.8,17.3,-9,-9,NA,NA,20,0,NA,120,NA,NA,NA,NA,20210303,8.6177,54.07055,3,NA,NA,0.002991,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,118,25,2014,9,10,1037,"D1",14,D,54.0715,8.631,54.0788,8.642,37F8,4,V,NA,1,1,R,-9,"BN",0,1229,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,46,2.8,-9,NA,-9,NA,-9,330,10,NA,-9,16.9,17.1,-9,-9,NA,NA,20,0,NA,120,NA,NA,NA,NA,20210303,8.6365,54.07515,3,NA,NA,0.003687,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,119,26,2014,9,10,1142,"D1",14,D,54.0692,8.6524,54.0774,8.6497,37F8,4,V,NA,1,1,R,-9,"BN",0,966,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,345,2.2,-9,NA,-9,NA,-9,360,11,NA,-9,17.4,17.4,-9,-9,NA,NA,20,0,NA,60,NA,NA,NA,NA,20210303,8.65105,54.0733,3,NA,NA,0.002898,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,120,27,2014,9,10,1211,"D2",14,D,54.0856,8.6896,54.0939,8.6891,37F8,8,V,NA,1,1,R,-9,"BN",0,1017,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,322,2.3,-9,NA,-9,NA,-9,360,10,NA,-9,17.3,17.5,-9,-9,NA,NA,20,0,NA,720,NA,NA,NA,NA,20210303,8.68935,54.08975,3,NA,NA,0.003051,8,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,121,28,2014,9,11,538,"D1",14,D,54.1365,8.743,54.1426,8.7287,37F8,4,V,NA,1,1,R,-9,"BN",0,1208,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,304,2.8,-9,NA,-9,NA,-9,45,6,NA,-9,16.2,16.6,-9,-9,NA,NA,20,0,NA,420,NA,NA,NA,NA,20210303,8.73585,54.13955,3,NA,NA,0.003624,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,122,29,2014,9,11,601,"D2",14,D,54.1502,8.7087,54.1552,8.6951,37F8,9,V,NA,1,1,R,-9,"BN",0,1060,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,302,2.4,-9,NA,-9,NA,-9,45,6,NA,-9,16.7,16.8,-9,-9,NA,NA,20,0,NA,420,NA,NA,NA,NA,20210303,8.7019,54.1527,3,NA,NA,0.00318,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,123,30,2014,9,11,622,"D3",14,D,54.1616,8.679,54.1664,8.6636,37F8,13,V,NA,1,1,R,-9,"BN",0,1145,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,297,2.6,-9,NA,-9,NA,-9,45,5,NA,-9,16.1,17,-9,-9,NA,NA,20,1,NA,420,NA,NA,NA,NA,20210303,8.6713,54.164,3,NA,NA,0.003435,13,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,124,31,2014,9,11,653,"D3",13,D,54.1789,8.6169,54.1813,8.5988,37F8,11,V,NA,1,1,R,-9,"BN",0,1218,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,282,3,-9,NA,-9,NA,-9,45,5,NA,-9,15.2,16.9,-9,-9,NA,NA,20,0,NA,360,NA,NA,NA,NA,20210303,8.60785,54.1801,3,NA,NA,0.003654,11,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,125,32,2014,9,11,714,"D1",14,D,54.1867,8.588,54.1878,8.5691,37F8,5,V,NA,1,1,R,-9,"BN",0,1250,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,275,2.8,-9,NA,-9,NA,-9,45,6,NA,-9,15.8,17,-9,-9,NA,NA,20,0,NA,360,NA,NA,NA,NA,20210303,8.57855,54.18725,3,NA,NA,0.00375,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,126,33,2014,9,11,744,"D2",14,D,54.1996,8.5431,54.2092,8.5402,37F8,7,V,NA,1,1,R,-9,"BN",0,1097,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,349,2.5,-9,NA,-9,NA,-9,45,8,NA,-9,16.7,17,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.54165,54.2044,3,NA,NA,0.003291,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,127,34,2014,9,11,810,"D1",14,D,54.2257,8.5438,54.2361,8.5457,37F8,3,V,NA,1,1,R,-9,"BN",0,1188,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,14,2.7,-9,NA,-9,NA,-9,45,8,NA,-9,16.7,17,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.54475,54.2309,3,NA,NA,0.003564,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,128,35,2014,9,11,833,"D2",14,D,54.2468,8.5462,54.2526,8.5634,37F8,6,V,NA,1,1,R,-9,"BN",0,1316,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,62,3,-9,NA,-9,NA,-9,45,7,NA,-9,17,17.2,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20210303,8.5548,54.2497,3,NA,NA,0.003948,6,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,129,36,2014,9,11,852,"D1",14,D,54.2563,8.5662,54.2662,8.564,37F8,5,V,NA,1,1,R,-9,"BN",0,1147,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,344,2.6,-9,NA,-9,NA,-9,45,6,NA,-9,17,17,-9,-9,NA,NA,20,1,NA,240,NA,NA,NA,NA,20210303,8.5651,54.26125,3,NA,NA,0.003441,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,130,1,2014,9,16,529,"D1",16,D,53.7238,7.5128,53.7193,7.5108,36F7,4,V,NA,1,1,R,-9,"BN",0,1379,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,180,2.7,-9,NA,-9,NA,-9,90,3,NA,-9,17.8,17.8,-9,-9,NA,NA,20,1,NA,720,NA,NA,NA,NA,20210303,7.5118,53.72155,3,NA,NA,0.004137,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,131,2,2014,9,16,610,"D1",15,D,53.7248,7.5486,53.728,7.525,36F7,5,V,NA,1,1,R,-9,"BN",0,1625,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,285,3.5,-9,NA,-9,NA,-9,90,3,NA,-9,17.8,17.6,-9,-9,NA,NA,20,1,NA,660,NA,NA,NA,NA,20210303,7.5368,53.7264,3,NA,NA,0.004875,5,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,132,3,2014,9,16,646,"D1",16,D,53.714,7.4672,53.7118,7.485,36F7,3,V,NA,1,1,R,-9,"BN",0,1205,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,100,2.4,-9,NA,-9,NA,-9,45,3,NA,-9,17.8,17.5,-9,-9,NA,NA,20,1,NA,600,NA,NA,NA,NA,20210303,7.4761,53.7129,3,NA,NA,0.003615,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,133,4,2014,9,16,722,"D1",16,D,53.7226,7.4457,53.7125,7.4403,36F7,3,V,NA,1,1,R,-9,"BN",0,1477,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,209,2.9,-9,NA,-9,NA,-9,45,3,NA,-9,17.6,17.4,-9,-9,NA,NA,20,1,NA,600,NA,NA,NA,NA,20210303,7.443,53.71755,3,NA,NA,0.004431,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,134,5,2014,9,16,753,"D3",16,D,53.7181,7.4707,53.7198,7.4892,36F7,11,V,NA,1,1,R,-9,"BN",0,1246,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,81,2.5,-9,NA,-9,NA,-9,45,3,NA,-9,17.8,17.7,-9,-9,NA,NA,20,1,NA,540,NA,NA,NA,NA,20210303,7.47995,53.71895,3,NA,NA,0.003738,11,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,135,6,2014,9,16,826,"D2",14,D,53.7263,7.5155,53.7209,7.4975,36F7,8,V,NA,1,1,R,-9,"BN",0,1408,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,236,3.2,-9,NA,-9,NA,-9,45,3,NA,-9,17.6,17.4,-9,-9,NA,NA,20,1,NA,540,NA,NA,NA,NA,20210303,7.5065,53.7236,3,NA,NA,0.004224,8,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,136,7,2014,9,16,846,"D1",17,D,53.7217,7.4925,53.7267,7.514,36F7,3,V,NA,1,1,R,-9,"BN",0,1558,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,71,2.9,-9,NA,-9,NA,-9,45,3,NA,-9,17.8,17.6,-9,-9,NA,NA,20,1,NA,480,NA,NA,NA,NA,20210303,7.50325,53.7242,3,NA,NA,0.004674,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,137,8,2014,9,16,935,"D1",15,D,53.6921,7.4839,53.7024,7.473,36F7,3,V,NA,1,1,R,-9,"BN",0,1433,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,323,3.1,-9,NA,-9,NA,-9,45,3,NA,-9,17.6,17.4,-9,-9,NA,NA,20,1,NA,480,NA,NA,NA,NA,20210303,7.47845,53.69725,3,NA,NA,0.004299,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,138,9,2014,9,16,1000,"D1",16,D,53.7138,7.4663,53.7196,7.4486,36F7,4,V,NA,1,1,R,-9,"BN",0,1438,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,307,2.9,-9,NA,-9,NA,-9,45,3,NA,-9,17.9,17.7,-9,-9,NA,NA,20,1,NA,420,NA,NA,NA,NA,20210303,7.45745,53.7167,3,NA,NA,0.004314,4,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,139,10,2014,9,16,1029,"D1",16,D,53.7181,7.4837,53.7131,7.5065,36F7,3,V,NA,1,1,R,-9,"BN",0,1643,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,112,3.3,-9,NA,-9,NA,-9,45,5,NA,-9,17.1,17.9,-9,-9,NA,NA,20,1,NA,420,NA,NA,NA,NA,20210303,7.4951,53.7156,3,NA,NA,0.004929,3,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,140,11,2014,9,16,1054,"D1",16,D,53.7098,7.523,53.7185,7.509,36F7,2,V,NA,1,1,R,-9,"BN",0,1346,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,317,2.7,-9,NA,-9,NA,-9,45,3,NA,-9,18,17.9,-9,-9,NA,NA,20,1,NA,360,NA,NA,NA,NA,20210303,7.516,53.71415,3,NA,NA,0.004038,2,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,141,12,2014,9,16,1114,"D2",16,D,53.7176,7.508,53.7058,7.5235,36F7,7,V,NA,1,1,R,-9,"BN",0,1770,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,140,3.5,-9,NA,-9,NA,-9,45,3,NA,-9,18.1,17.8,-9,-9,NA,NA,20,1,NA,360,NA,NA,NA,NA,20210303,7.51575,53.7117,3,NA,NA,0.00531,7,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,142,13,2014,9,17,638,"D2",16,D,53.7755,7.424,53.7802,7.4388,36F7,9,V,NA,1,1,R,-9,"BN",0,1119,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,63,2.2,-9,NA,-9,NA,-9,45,4,NA,-9,17.3,18,-9,-9,NA,NA,20,1,NA,660,NA,NA,NA,NA,20210303,7.4314,53.77785,3,NA,NA,0.003357,9,20210618
HH,DYFS,3,DE,AA36,BT3,NA,NA,NA,143,14,2014,9,17,715,"D1",16,D,53.7753,7.4859,53.773,7.5044,36F7,5,V,NA,1,1,R,-9,"BN",0,1251,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,104,2.5,-9,NA,-9,NA,-9,45,4,NA,-9,17.9,17.9,-9,-9,NA,NA,20,2,NA,600,NA,NA,NA,NA,20210303,7.49515,53.77415,3,NA,NA,0.003753,5,20210618
